k,t,r
822,387.554241,0.000172,0.000159
823,387.960091,0.000168,0.000159
824,388.499294,0.000166,0.000129
825,388.904565,0.000164,0.000129
826,389.439799,0.000164,0.000112
827,389.841475,0.000164,0.000112
828,390.376859,0.000166,0.000107
829,390.779878,0.000168,0.000107
830,391.313003,0.000172,0.000113
831,391.717526,0.000175,0.000113
832,392.253731,0.000179,0.000129
833,392.656172,0.000182,0.000129
834,393.191465,0.000185,0.000153
835,393.603420,0.000188,0.000153
836,394.146668,0.000191,0.000183
837,394.561358,0.000192,0.000183
838,395.099225,0.000194,0.000214
839,395.504820,0.000194,0.000214
840,396.035732,0.000194,0.000244
841,396.438095,0.000193,0.000244
842,396.973949,0.000191,0.000272
843,397.379517,0.000189,0.000272
844,397.917677,0.000186,0.000295
845,398.317976,0.000183,0.000295
846,398.855946,0.000180,0.000313
847,399.264389,0.000176,0.000313
848,399.809067,0.000173,0.000324
849,400.211375,0.000170,0.000324
850,400.759676,0.000166,0.000327
851,401.165659,0.000163,0.000327
852,401.700009,0.000160,0.000325
853,402.105346,0.000157,0.000325
854,402.644434,0.000155,0.000318
855,403.044915,0.000153,0.000318
856,403.584065,0.000152,0.000307
857,403.985217,0.000151,0.000307
858,404.520246,0.000150,0.000292
859,404.926851,0.000149,0.000292
860,405.465636,0.000149,0.000275
861,405.870254,0.000149,0.000275
862,406.410061,0.000149,0.000259
863,406.811993,0.000148,0.000259
864,407.355224,0.000148,0.000242
865,407.761200,0.000148,0.000242
866,408.306216,0.000147,0.000227
867,408.718120,0.000147,0.000227
868,409.258608,0.000146,0.000215
869,409.663450,0.000146,0.000215
870,410.193463,0.000145,0.000205
871,410.599189,0.000145,0.000205
872,411.148021,0.000144,0.000196
873,411.553763,0.000143,0.000196
874,412.083407,0.000143,0.000190
875,412.485433,0.000142,0.000190
876,413.019198,0.000141,0.000186
877,413.422315,0.000140,0.000186
878,413.963250,0.000139,0.000184
879,414.378918,0.000138,0.000184
880,414.915549,0.000137,0.000183
881,415.315700,0.000136,0.000183
882,415.850531,0.000135,0.000184
883,416.253316,0.000134,0.000184
884,416.795956,0.000133,0.000185
885,417.199338,0.000132,0.000185
886,417.737871,0.000131,0.000186
887,418.141937,0.000130,0.000186
888,418.702825,0.000128,0.000188
889,419.107120,0.000127,0.000188
890,419.646792,0.000126,0.000188
891,420.044937,0.000125,0.000188
892,420.572403,0.000124,0.000186
893,420.974531,0.000123,0.000186
894,421.521633,0.000122,0.000183
895,421.931203,0.000121,0.000183
896,422.468053,0.000120,0.000178
897,422.877151,0.000119,0.000178
898,423.412972,0.000118,0.000171
899,423.815217,0.000117,0.000171
900,424.356504,0.000117,0.000162
901,424.761659,0.000116,0.000162
902,425.305525,0.000115,0.000152
903,425.711015,0.000115,0.000152
904,426.256757,0.000114,0.000140
905,426.660245,0.000114,0.000140
906,427.200801,0.000113,0.000127
907,427.602038,0.000112,0.000127
908,428.134811,0.000112,0.000114
909,428.542366,0.000111,0.000114
910,429.101778,0.000111,0.000100
911,429.509398,0.000110,0.000100
912,430.065804,0.000110,0.000086
913,430.473401,0.000110,0.000086
914,431.007488,0.000109,0.000073
915,431.415746,0.000109,0.000073
916,431.962503,0.000108,0.000059
917,432.369571,0.000107,0.000059
918,432.902681,0.000107,0.000048
919,433.297739,0.000106,0.000048
920,433.832713,0.000106,0.000039
921,434.230336,0.000105,0.000039
922,434.770412,0.000105,0.000031
923,435.170336,0.000104,0.000031
924,435.720284,0.000103,0.000025
925,436.125323,0.000103,0.000025
926,436.656863,0.000102,0.000021
927,437.060711,0.000101,0.000021
928,437.604066,0.000100,0.000018
929,438.011094,0.000099,0.000018
930,438.545570,0.000099,0.000018
931,438.956768,0.000098,0.000018
932,439.494082,0.000097,0.000017
933,439.898335,0.000096,0.000017
934,440.439122,0.000095,0.000016
935,440.845413,0.000094,0.000016
936,441.376000,0.000093,0.000014
937,441.777960,0.000092,0.000014
938,442.319945,0.000092,0.000011
939,442.717452,0.000091,0.000011
940,443.253859,0.000091,0.000007
941,443.665312,0.000090,0.000007
942,444.204454,0.000090,0.000000
943,444.607795,0.000089,0.000000
944,445.140258,0.000089,0.000007
945,445.545686,0.000089,0.000007
946,446.089501,0.000088,0.000015
947,446.490462,0.000088,0.000015
948,447.040889,0.000088,0.000025
949,447.446980,0.000088,0.000025
950,447.977653,0.000088,0.000036
951,448.378824,0.000088,0.000036
952,448.903175,0.000087,0.000046
953,449.304950,0.000087,0.000046
954,449.842906,0.000087,0.000057
955,450.246532,0.000086,0.000057
956,450.790455,0.000086,0.000067
957,451.193243,0.000086,0.000067
958,451.729596,0.000085,0.000075
959,452.125754,0.000085,0.000075
960,452.660038,0.000085,0.000082
961,453.058991,0.000084,0.000082
962,453.595515,0.000084,0.000088
963,453.995620,0.000084,0.000088
964,454.522765,0.000084,0.000091
965,454.923962,0.000084,0.000091
966,455.464796,0.000084,0.000094
967,455.870690,0.000084,0.000094
968,456.404172,0.000084,0.000095
969,456.805556,0.000084,0.000095
970,457.334172,0.000084,0.000097
971,457.737988,0.000084,0.000097
972,458.282236,0.000085,0.000097
973,458.684610,0.000085,0.000097
974,459.217265,0.000086,0.000097
975,459.620224,0.000086,0.000097
976,460.175080,0.000087,0.000096
977,460.583079,0.000088,0.000096
978,461.121320,0.000088,0.000095
979,461.529021,0.000089,0.000095
980,462.072888,0.000090,0.000095
981,462.476862,0.000090,0.000095
982,463.016124,0.000091,0.000096
983,463.417489,0.000092,0.000096
984,463.956392,0.000092,0.000097
985,464.359924,0.000093,0.000097
986,464.890557,0.000094,0.000102
987,465.290345,0.000094,0.000102
988,465.817772,0.000095,0.000109
989,466.218091,0.000095,0.000109
990,466.751734,0.000096,0.000116
991,467.158054,0.000096,0.000116
992,467.692380,0.000097,0.000125
993,468.103702,0.000097,0.000125
994,468.659377,0.000097,0.000136
995,469.059301,0.000097,0.000136
996,469.590974,0.000098,0.000147
997,469.991256,0.000098,0.000147
998,470.529630,0.000098,0.000160
999,470.935578,0.000098,0.000160
1000,471.469962,0.000098,0.000173
