k,t,r
822,387.730349,0.000006,0.000078
823,388.133327,0.000006,0.000078
824,388.671085,0.000006,0.000079
825,389.080843,0.000006,0.000079
826,389.608578,0.000006,0.000079
827,390.011449,0.000006,0.000079
828,390.543597,0.000006,0.000080
829,390.952273,0.000006,0.000080
830,391.487860,0.000007,0.000080
831,391.886137,0.000007,0.000080
832,392.417906,0.000007,0.000080
833,392.824170,0.000007,0.000080
834,393.362266,0.000007,0.000080
835,393.766276,0.000007,0.000080
836,394.297395,0.000007,0.000080
837,394.700684,0.000007,0.000080
838,395.227942,0.000007,0.000080
839,395.629336,0.000007,0.000080
840,396.160969,0.000007,0.000080
841,396.561329,0.000007,0.000080
842,397.107232,0.000007,0.000080
843,397.511013,0.000007,0.000080
844,398.053298,0.000007,0.000080
845,398.453195,0.000007,0.000080
846,398.989951,0.000007,0.000080
847,399.397111,0.000007,0.000080
848,399.931841,0.000007,0.000080
849,400.337259,0.000007,0.000080
850,400.884645,0.000007,0.000079
851,401.280752,0.000007,0.000079
852,401.813861,0.000007,0.000079
853,402.225352,0.000007,0.000079
854,402.759774,0.000007,0.000079
855,403.165934,0.000007,0.000079
856,403.702438,0.000007,0.000079
857,404.108706,0.000007,0.000079
858,404.641314,0.000007,0.000079
859,405.047278,0.000007,0.000079
860,405.592230,0.000007,0.000079
861,406.005394,0.000007,0.000079
862,406.546396,0.000007,0.000079
863,406.954077,0.000007,0.000079
864,407.488798,0.000007,0.000079
865,407.890957,0.000007,0.000079
866,408.424609,0.000007,0.000079
867,408.823933,0.000007,0.000079
868,409.355188,0.000008,0.000080
869,409.754627,0.000008,0.000080
870,410.294107,0.000008,0.000079
871,410.695339,0.000008,0.000079
872,411.228232,0.000008,0.000080
873,411.627713,0.000008,0.000080
874,412.162545,0.000007,0.000080
875,412.566449,0.000007,0.000080
876,413.102469,0.000007,0.000080
877,413.508796,0.000007,0.000080
878,414.053533,0.000007,0.000081
879,414.453073,0.000007,0.000081
880,414.995591,0.000007,0.000081
881,415.398898,0.000007,0.000081
882,415.930923,0.000007,0.000082
883,416.328634,0.000007,0.000082
884,416.875538,0.000007,0.000082
885,417.284182,0.000007,0.000082
886,417.822157,0.000007,0.000082
887,418.230392,0.000007,0.000082
888,418.764762,0.000007,0.000083
889,419.173579,0.000007,0.000083
890,419.710637,0.000007,0.000083
891,420.119802,0.000007,0.000083
892,420.651691,0.000007,0.000083
893,421.052651,0.000007,0.000083
894,421.602362,0.000006,0.000083
895,422.000562,0.000006,0.000083
896,422.537663,0.000006,0.000083
897,422.941874,0.000006,0.000083
898,423.478811,0.000006,0.000082
899,423.879257,0.000006,0.000082
900,424.417413,0.000006,0.000081
901,424.818123,0.000006,0.000081
902,425.355141,0.000006,0.000082
903,425.757055,0.000006,0.000082
904,426.308660,0.000006,0.000081
905,426.716814,0.000006,0.000081
906,427.258412,0.000006,0.000081
907,427.658882,0.000006,0.000081
908,428.194507,0.000006,0.000081
909,428.599968,0.000006,0.000081
910,429.138085,0.000006,0.000081
911,429.537810,0.000006,0.000081
912,430.072868,0.000006,0.000081
913,430.480842,0.000006,0.000081
914,431.016613,0.000006,0.000080
915,431.428023,0.000006,0.000080
916,431.967360,0.000006,0.000080
917,432.377543,0.000006,0.000080
918,432.905057,0.000006,0.000079
919,433.314360,0.000006,0.000079
920,433.857559,0.000006,0.000078
921,434.267416,0.000006,0.000078
922,434.801198,0.000006,0.000078
923,435.208934,0.000006,0.000078
924,435.738510,0.000006,0.000076
925,436.150357,0.000006,0.000076
926,436.691335,0.000006,0.000076
927,437.095180,0.000006,0.000076
928,437.620358,0.000006,0.000075
929,438.028700,0.000006,0.000075
930,438.559625,0.000006,0.000076
931,438.962650,0.000006,0.000076
932,439.490781,0.000006,0.000076
933,439.889405,0.000006,0.000076
934,440.420075,0.000005,0.000076
935,440.825016,0.000005,0.000076
936,441.361160,0.000005,0.000076
937,441.761535,0.000005,0.000076
938,442.307643,0.000005,0.000077
939,442.720752,0.000005,0.000077
940,443.268773,0.000005,0.000077
941,443.683285,0.000005,0.000077
942,444.219630,0.000005,0.000078
943,444.624885,0.000005,0.000078
944,445.172870,0.000005,0.000077
945,445.582236,0.000005,0.000077
946,446.129987,0.000005,0.000078
947,446.539198,0.000005,0.000078
948,447.076611,0.000005,0.000078
949,447.484043,0.000005,0.000078
950,448.028989,0.000005,0.000078
951,448.436222,0.000005,0.000078
952,448.981082,0.000005,0.000078
953,449.386902,0.000005,0.000078
954,449.915689,0.000005,0.000078
955,450.326500,0.000005,0.000078
956,450.867094,0.000005,0.000078
957,451.270718,0.000006,0.000078
958,451.809850,0.000006,0.000077
959,452.210250,0.000006,0.000077
960,452.754192,0.000006,0.000076
961,453.157048,0.000006,0.000076
962,453.694954,0.000006,0.000075
963,454.102883,0.000006,0.000075
964,454.633460,0.000006,0.000075
965,455.036579,0.000006,0.000075
966,455.568609,0.000007,0.000074
967,455.964577,0.000007,0.000074
968,456.492698,0.000007,0.000073
969,456.895871,0.000007,0.000073
970,457.439314,0.000007,0.000073
971,457.841031,0.000007,0.000073
972,458.373688,0.000007,0.000072
973,458.777462,0.000007,0.000072
974,459.308872,0.000007,0.000072
975,459.711845,0.000007,0.000072
976,460.255999,0.000007,0.000073
977,460.665083,0.000007,0.000073
978,461.192459,0.000007,0.000073
979,461.593991,0.000007,0.000073
980,462.128015,0.000007,0.000074
981,462.529072,0.000007,0.000074
982,463.065168,0.000007,0.000075
983,463.476797,0.000007,0.000075
984,464.030242,0.000007,0.000077
985,464.441128,0.000007,0.000077
986,464.978413,0.000007,0.000078
987,465.390176,0.000007,0.000078
988,465.927725,0.000007,0.000079
989,466.328912,0.000007,0.000079
990,466.867813,0.000007,0.000080
991,467.272431,0.000007,0.000080
992,467.821605,0.000007,0.000081
993,468.225272,0.000007,0.000081
994,468.763867,0.000007,0.000081
995,469.164188,0.000007,0.000081
996,469.700186,0.000007,0.000081
997,470.099967,0.000007,0.000081
998,470.633499,0.000007,0.000080
999,471.035783,0.000007,0.000080
1000,471.565759,0.000007,0.000080
1001,471.964748,0.000007,0.000080
1002,472.502773,0.000007,0.000079
1003,472.908848,0.000007,0.000079
1004,473.454390,0.000007,0.000078
1005,473.861889,0.000007,0.000078
1006,474.388911,0.000007,0.000077
1007,474.795889,0.000007,0.000077
1008,475.335046,0.000007,0.000077
1009,475.742750,0.000007,0.000077
1010,476.276269,0.000007,0.000077
1011,476.682850,0.000007,0.000077
1012,477.221582,0.000007,0.000077
1013,477.632189,0.000007,0.000077
1014,478.169415,0.000007,0.000077
1015,478.574940,0.000007,0.000077
1016,479.111661,0.000007,0.000077
1017,479.519040,0.000007,0.000077
1018,480.050693,0.000007,0.000078
1019,480.454308,0.000007,0.000078
1020,480.991382,0.000006,0.000078
1021,481.391161,0.000006,0.000078
1022,481.942381,0.000006,0.000079
1023,482.344548,0.000006,0.000079
1024,482.875151,0.000006,0.000080
1025,483.285620,0.000006,0.000080
1026,483.833735,0.000006,0.000082
1027,484.233078,0.000006,0.000082
1028,484.774094,0.000006,0.000082
1029,485.177251,0.000006,0.000082
1030,485.710716,0.000006,0.000082
1031,486.116429,0.000006,0.000082
1032,486.648889,0.000006,0.000083
1033,487.054110,0.000006,0.000083
1034,487.582309,0.000006,0.000083
1035,487.987310,0.000006,0.000083
1036,488.522827,0.000006,0.000084
1037,488.920030,0.000006,0.000084
1038,489.455192,0.000006,0.000084
1039,489.855913,0.000006,0.000084
1040,490.398318,0.000006,0.000084
1041,490.808532,0.000006,0.000084
1042,491.350410,0.000006,0.000083
1043,491.753528,0.000006,0.000083
1044,492.286064,0.000006,0.000083
1045,492.696506,0.000006,0.000083
1046,493.222593,0.000006,0.000083
1047,493.629009,0.000006,0.000083
1048,494.174341,0.000005,0.000082
1049,494.578392,0.000005,0.000082
1050,495.118351,0.000005,0.000082
1051,495.519931,0.000005,0.000082
1052,496.054928,0.000005,0.000082
1053,496.459509,0.000005,0.000082
1054,496.990875,0.000005,0.000082
1055,497.393643,0.000005,0.000082
1056,497.929396,0.000005,0.000081
1057,498.331783,0.000005,0.000081
1058,498.873618,0.000005,0.000081
1059,499.277981,0.000005,0.000081
1060,499.809996,0.000005,0.000080
1061,500.216535,0.000005,0.000080
1062,500.750286,0.000005,0.000080
1063,501.152378,0.000005,0.000080
1064,501.695726,0.000005,0.000080
1065,502.098235,0.000005,0.000080
1066,502.629245,0.000005,0.000079
1067,503.032335,0.000005,0.000079
1068,503.568012,0.000005,0.000079
1069,503.973222,0.000005,0.000079
1070,504.501906,0.000005,0.000078
1071,504.906686,0.000005,0.000078
1072,505.448444,0.000005,0.000078
1073,505.849676,0.000005,0.000078
1074,506.392156,0.000005,0.000078
1075,506.802399,0.000005,0.000078
1076,507.339187,0.000005,0.000078
1077,507.745067,0.000005,0.000078
1078,508.280725,0.000005,0.000078
1079,508.687824,0.000005,0.000078
1080,509.233323,0.000005,0.000077
1081,509.637213,0.000005,0.000077
1082,510.173081,0.000005,0.000077
1083,510.579160,0.000005,0.000077
1084,511.116401,0.000005,0.000077
1085,511.517939,0.000005,0.000077
1086,512.056419,0.000005,0.000077
1087,512.459567,0.000005,0.000077
1088,512.988756,0.000005,0.000077
1089,513.391550,0.000005,0.000077
1090,513.931357,0.000005,0.000077
1091,514.335077,0.000005,0.000077
1092,514.869788,0.000005,0.000077
1093,515.271759,0.000005,0.000077
1094,515.808803,0.000005,0.000076
1095,516.204766,0.000005,0.000076
1096,516.749413,0.000005,0.000076
1097,517.152212,0.000005,0.000076
1098,517.685855,0.000005,0.000074
1099,518.092655,0.000005,0.000074
1100,518.631500,0.000005,0.000074
1101,519.029194,0.000005,0.000074
1102,519.563758,0.000005,0.000073
1103,519.976279,0.000005,0.000073
1104,520.517407,0.000005,0.000073
1105,520.922015,0.000005,0.000073
1106,521.457343,0.000005,0.000072
1107,521.857803,0.000005,0.000072
1108,522.391608,0.000005,0.000072
1109,522.788647,0.000005,0.000072
1110,523.332119,0.000005,0.000071
1111,523.730878,0.000005,0.000071
1112,524.270928,0.000005,0.000070
1113,524.671462,0.000006,0.000070
1114,525.209528,0.000006,0.000070
1115,525.612007,0.000006,0.000070
1116,526.147358,0.000006,0.000070
1117,526.552091,0.000006,0.000070
1118,527.096409,0.000006,0.000070
1119,527.499569,0.000006,0.000070
1120,528.036750,0.000006,0.000070
1121,528.439129,0.000006,0.000070
1122,528.980639,0.000006,0.000069
1123,529.385533,0.000006,0.000069
1124,529.934885,0.000006,0.000068
1125,530.336263,0.000006,0.000068
1126,530.873571,0.000006,0.000067
1127,531.278840,0.000006,0.000067
1128,531.810827,0.000006,0.000066
1129,532.214504,0.000006,0.000066
1130,532.747255,0.000006,0.000065
1131,533.150032,0.000006,0.000065
1132,533.687357,0.000006,0.000065
1133,534.090234,0.000006,0.000065
1134,534.636707,0.000006,0.000064
1135,535.044679,0.000006,0.000064
1136,535.597273,0.000006,0.000063
1137,536.003447,0.000006,0.000063
1138,536.539296,0.000006,0.000063
1139,536.951208,0.000006,0.000063
1140,537.492236,0.000006,0.000063
1141,537.899015,0.000006,0.000063
1142,538.435618,0.000006,0.000063
1143,538.847156,0.000006,0.000063
1144,539.377625,0.000006,0.000063
1145,539.793357,0.000006,0.000063
1146,540.330379,0.000006,0.000063
1147,540.731888,0.000006,0.000063
1148,541.263720,0.000006,0.000063
1149,541.670294,0.000006,0.000063
1150,542.211532,0.000006,0.000063
1151,542.616243,0.000006,0.000063
1152,543.168735,0.000006,0.000063
1153,543.577504,0.000006,0.000063
1154,544.121692,0.000006,0.000062
1155,544.526204,0.000006,0.000062
1156,545.059340,0.000006,0.000063
1157,545.462750,0.000006,0.000063
1158,546.001537,0.000006,0.000062
1159,546.402695,0.000006,0.000062
1160,546.938201,0.000006,0.000062
1161,547.335161,0.000006,0.000062
1162,547.877356,0.000006,0.000061
1163,548.291600,0.000006,0.000061
1164,548.828032,0.000006,0.000061
1165,549.232061,0.000006,0.000061
1166,549.766681,0.000006,0.000061
1167,550.163831,0.000006,0.000061
1168,550.698638,0.000006,0.000061
1169,551.101458,0.000006,0.000061
1170,551.648254,0.000006,0.000060
1171,552.058920,0.000006,0.000060
1172,552.597891,0.000006,0.000060
1173,553.008280,0.000006,0.000060
1174,553.549672,0.000006,0.000060
1175,553.952701,0.000006,0.000060
1176,554.508030,0.000006,0.000059
1177,554.922155,0.000006,0.000059
1178,555.464550,0.000006,0.000059
1179,555.871317,0.000006,0.000059
1180,556.407046,0.000006,0.000059
1181,556.812779,0.000006,0.000059
1182,557.349696,0.000006,0.000060
1183,557.750606,0.000006,0.000060
1184,558.285509,0.000006,0.000060
1185,558.688616,0.000006,0.000060
1186,559.225902,0.000006,0.000061
1187,559.625921,0.000006,0.000061
1188,560.157646,0.000006,0.000060
1189,560.562923,0.000006,0.000060
1190,561.092476,0.000006,0.000061
1191,561.494463,0.000006,0.000061
1192,562.032650,0.000006,0.000061
1193,562.437192,0.000006,0.000061
1194,562.976479,0.000006,0.000062
1195,563.386582,0.000006,0.000062
1196,563.925309,0.000006,0.000062
1197,564.329985,0.000006,0.000062
1198,564.874661,0.000006,0.000062
1199,565.271843,0.000006,0.000062
1200,565.808605,0.000006,0.000061
1201,566.215566,0.000006,0.000061
1202,566.752748,0.000006,0.000061
1203,567.157559,0.000005,0.000061
1204,567.697831,0.000005,0.000061
1205,568.099283,0.000005,0.000061
1206,568.628748,0.000005,0.000062
1207,569.024806,0.000005,0.000062
1208,569.562855,0.000005,0.000062
1209,569.959812,0.000005,0.000062
1210,570.500287,0.000005,0.000063
1211,570.907595,0.000005,0.000063
1212,571.444169,0.000005,0.000063
1213,571.841654,0.000005,0.000063
1214,572.383564,0.000005,0.000064
1215,572.783580,0.000005,0.000064
1216,573.331287,0.000005,0.000065
1217,573.736597,0.000005,0.000065
1218,574.271596,0.000005,0.000066
1219,574.674367,0.000005,0.000066
1220,575.205142,0.000005,0.000067
1221,575.606554,0.000005,0.000067
1222,576.144818,0.000005,0.000068
1223,576.540548,0.000005,0.000068
1224,577.074696,0.000005,0.000068
1225,577.477299,0.000004,0.000068
1226,578.018595,0.000004,0.000068
1227,578.416410,0.000004,0.000068
1228,578.968611,0.000004,0.000069
1229,579.382974,0.000004,0.000069
1230,579.923647,0.000005,0.000069
1231,580.323342,0.000005,0.000069
1232,580.860260,0.000005,0.000069
1233,581.269029,0.000005,0.000069
1234,581.806208,0.000005,0.000069
1235,582.214553,0.000005,0.000069
1236,582.759841,0.000005,0.000069
1237,583.162152,0.000005,0.000069
1238,583.709187,0.000005,0.000069
1239,584.116334,0.000005,0.000069
1240,584.652413,0.000005,0.000069
1241,585.055865,0.000005,0.000069
1242,585.603601,0.000005,0.000069
1243,586.008001,0.000005,0.000069
1244,586.542336,0.000005,0.000069
1245,586.947571,0.000005,0.000069
1246,587.487450,0.000005,0.000069
1247,587.887197,0.000005,0.000069
1248,588.425528,0.000005,0.000069
1249,588.822598,0.000005,0.000069
1250,589.364505,0.000005,0.000069
1251,589.759719,0.000005,0.000069
1252,590.295559,0.000005,0.000069
1253,590.705436,0.000005,0.000069
1254,591.242380,0.000005,0.000069
1255,591.645111,0.000005,0.000069
1256,592.181403,0.000005,0.000070
1257,592.579402,0.000005,0.000070
1258,593.115584,0.000005,0.000070
1259,593.519680,0.000005,0.000070
1260,594.060604,0.000005,0.000070
1261,594.466352,0.000005,0.000070
1262,595.000864,0.000005,0.000071
1263,595.399570,0.000005,0.000071
1264,595.933906,0.000005,0.000072
1265,596.332044,0.000005,0.000072
1266,596.873807,0.000005,0.000072
1267,597.275973,0.000005,0.000072
1268,597.807220,0.000005,0.000072
1269,598.210661,0.000005,0.000072
1270,598.745820,0.000005,0.000071
1271,599.161664,0.000005,0.000071
1272,599.698946,0.000005,0.000072
1273,600.097500,0.000005,0.000072
1274,600.639093,0.000005,0.000072
1275,601.044792,0.000005,0.000072
1276,601.577058,0.000005,0.000072
1277,601.983649,0.000005,0.000072
1278,602.524328,0.000005,0.000072
1279,602.926570,0.000005,0.000072
1280,603.462548,0.000005,0.000073
1281,603.863273,0.000005,0.000073
1282,604.399921,0.000005,0.000073
1283,604.803612,0.000005,0.000073
1284,605.339640,0.000005,0.000074
1285,605.746615,0.000005,0.000074
1286,606.282776,0.000005,0.000074
1287,606.682403,0.000005,0.000074
1288,607.213084,0.000005,0.000075
1289,607.617760,0.000005,0.000075
1290,608.147113,0.000005,0.000076
1291,608.547434,0.000005,0.000076
1292,609.083235,0.000005,0.000076
1293,609.490150,0.000006,0.000076
1294,610.024739,0.000006,0.000076
1295,610.423556,0.000006,0.000076
1296,610.954690,0.000006,0.000076
1297,611.352030,0.000006,0.000076
1298,611.894187,0.000006,0.000077
1299,612.295942,0.000006,0.000077
1300,612.827414,0.000006,0.000077
1301,613.226256,0.000006,0.000077
1302,613.768245,0.000006,0.000077
1303,614.174164,0.000006,0.000077
1304,614.703189,0.000005,0.000077
1305,615.112146,0.000005,0.000077
1306,615.655457,0.000005,0.000076
1307,616.067093,0.000005,0.000076
1308,616.599835,0.000005,0.000077
1309,617.002215,0.000005,0.000077
1310,617.544123,0.000005,0.000077
1311,617.954266,0.000005,0.000077
1312,618.498276,0.000005,0.000077
1313,618.900655,0.000005,0.000077
1314,619.453915,0.000005,0.000077
1315,619.857048,0.000005,0.000077
1316,620.395676,0.000005,0.000077
1317,620.795179,0.000005,0.000077
1318,621.330145,0.000005,0.000077
1319,621.733660,0.000005,0.000077
1320,622.274745,0.000005,0.000077
1321,622.676366,0.000005,0.000077
1322,623.218037,0.000005,0.000077
1323,623.619885,0.000005,0.000077
1324,624.153808,0.000005,0.000077
1325,624.558576,0.000005,0.000077
1326,625.089981,0.000005,0.000076
1327,625.495704,0.000005,0.000076
1328,626.035479,0.000005,0.000076
1329,626.448574,0.000005,0.000076
1330,626.982424,0.000005,0.000076
1331,627.384692,0.000005,0.000076
1332,627.928025,0.000005,0.000075
1333,628.339673,0.000005,0.000075
1334,628.870267,0.000005,0.000075
1335,629.274791,0.000005,0.000075
1336,629.802519,0.000005,0.000074
1337,630.216807,0.000005,0.000074
1338,630.753303,0.000005,0.000074
1339,631.160436,0.000005,0.000074
1340,631.709677,0.000005,0.000074
1341,632.113857,0.000005,0.000074
1342,632.651898,0.000005,0.000073
1343,633.055007,0.000005,0.000073
1344,633.587251,0.000005,0.000073
1345,633.993605,0.000005,0.000073
1346,634.537763,0.000005,0.000072
1347,634.940480,0.000005,0.000072
1348,635.477148,0.000005,0.000072
1349,635.886123,0.000005,0.000072
1350,636.426613,0.000005,0.000071
1351,636.835620,0.000005,0.000071
1352,637.385845,0.000005,0.000071
1353,637.790264,0.000005,0.000071
1354,638.323802,0.000005,0.000070
1355,638.724999,0.000005,0.000070
1356,639.256746,0.000005,0.000070
1357,639.661210,0.000005,0.000070
1358,640.205728,0.000005,0.000069
1359,640.603599,0.000005,0.000069
1360,641.139858,0.000005,0.000069
1361,641.539808,0.000005,0.000069
1362,642.073751,0.000005,0.000069
1363,642.475057,0.000005,0.000069
1364,643.031076,0.000005,0.000068
1365,643.435414,0.000005,0.000068
1366,643.972124,0.000005,0.000068
1367,644.373166,0.000005,0.000068
1368,644.906832,0.000005,0.000067
1369,645.321571,0.000005,0.000067
1370,645.867515,0.000005,0.000067
1371,646.271149,0.000005,0.000067
1372,646.806591,0.000005,0.000067
1373,647.210806,0.000005,0.000067
1374,647.745167,0.000005,0.000066
1375,648.150713,0.000005,0.000066
1376,648.686582,0.000004,0.000066
1377,649.096403,0.000004,0.000066
1378,649.634561,0.000004,0.000065
1379,650.046925,0.000004,0.000065
1380,650.586961,0.000004,0.000065
1381,651.002936,0.000004,0.000065
1382,651.539358,0.000004,0.000065
1383,651.945209,0.000004,0.000065
1384,652.478810,0.000004,0.000064
1385,652.886593,0.000004,0.000064
1386,653.427651,0.000004,0.000064
1387,653.835820,0.000004,0.000064
1388,654.381600,0.000004,0.000063
1389,654.780301,0.000004,0.000063
1390,655.309522,0.000004,0.000062
1391,655.711998,0.000004,0.000062
1392,656.251821,0.000004,0.000062
1393,656.655332,0.000004,0.000062
1394,657.195227,0.000004,0.000062
1395,657.592351,0.000004,0.000062
1396,658.137682,0.000004,0.000062
1397,658.546737,0.000004,0.000062
1398,659.079850,0.000004,0.000061
1399,659.481825,0.000004,0.000061
1400,660.026004,0.000004,0.000061
1401,660.433618,0.000004,0.000061
1402,660.965690,0.000004,0.000060
1403,661.362752,0.000004,0.000060
1404,661.897344,0.000004,0.000060
1405,662.299009,0.000004,0.000060
1406,662.829923,0.000004,0.000060
1407,663.237400,0.000004,0.000060
1408,663.767346,0.000004,0.000060
1409,664.175210,0.000004,0.000060
1410,664.709392,0.000004,0.000060
1411,665.110608,0.000004,0.000060
1412,665.648087,0.000004,0.000059
1413,666.055813,0.000004,0.000059
1414,666.591906,0.000004,0.000059
1415,666.999250,0.000004,0.000059
1416,667.534629,0.000004,0.000058
1417,667.933671,0.000004,0.000058
1418,668.467212,0.000004,0.000058
1419,668.875933,0.000004,0.000058
1420,669.427168,0.000005,0.000058
1421,669.824402,0.000005,0.000058
1422,670.361835,0.000005,0.000058
1423,670.765707,0.000005,0.000058
1424,671.294096,0.000005,0.000057
1425,671.695259,0.000005,0.000057
1426,672.233833,0.000005,0.000057
1427,672.638463,0.000005,0.000057
1428,673.175498,0.000005,0.000057
1429,673.575957,0.000005,0.000057
1430,674.112684,0.000005,0.000057
1431,674.514010,0.000005,0.000057
1432,675.038672,0.000005,0.000056
1433,675.439254,0.000005,0.000056
1434,675.974776,0.000005,0.000056
1435,676.380051,0.000005,0.000056
1436,676.914059,0.000005,0.000056
1437,677.323408,0.000005,0.000056
1438,677.870674,0.000005,0.000056
1439,678.270902,0.000005,0.000056
1440,678.807999,0.000005,0.000056
1441,679.214170,0.000005,0.000056
1442,679.752439,0.000005,0.000056
1443,680.156143,0.000005,0.000056
1444,680.694372,0.000005,0.000055
1445,681.102826,0.000005,0.000055
1446,681.641363,0.000005,0.000055
1447,682.041946,0.000005,0.000055
1448,682.583498,0.000005,0.000055
1449,682.993471,0.000005,0.000055
1450,683.538493,0.000005,0.000055
1451,683.941216,0.000005,0.000055
1452,684.479014,0.000005,0.000055
1453,684.878832,0.000005,0.000055
1454,685.406179,0.000005,0.000054
1455,685.804217,0.000005,0.000054
1456,686.343368,0.000005,0.000055
1457,686.748472,0.000005,0.000055
1458,687.274893,0.000005,0.000054
1459,687.681325,0.000005,0.000054
1460,688.221201,0.000005,0.000054
1461,688.620864,0.000005,0.000054
1462,689.158078,0.000005,0.000055
1463,689.560350,0.000005,0.000055
1464,690.097230,0.000005,0.000055
1465,690.501314,0.000005,0.000055
1466,691.036269,0.000005,0.000055
1467,691.436524,0.000005,0.000055
1468,691.964228,0.000005,0.000055
1469,692.367964,0.000005,0.000055
1470,692.898087,0.000005,0.000055
1471,693.303067,0.000005,0.000055
1472,693.845816,0.000005,0.000056
1473,694.256985,0.000005,0.000056
1474,694.787299,0.000005,0.000056
1475,695.200614,0.000005,0.000056
1476,695.734885,0.000005,0.000056
1477,696.134921,0.000005,0.000056
1478,696.672985,0.000005,0.000057
1479,697.074837,0.000005,0.000057
1480,697.606886,0.000005,0.000056
1481,698.010536,0.000005,0.000056
1482,698.546256,0.000005,0.000056
1483,698.946175,0.000005,0.000056
1484,699.493810,0.000005,0.000056
1485,699.895103,0.000005,0.000056
1486,700.433088,0.000005,0.000056
1487,700.828737,0.000005,0.000056
1488,701.371457,0.000005,0.000056
1489,701.772742,0.000005,0.000056
1490,702.308129,0.000005,0.000057
1491,702.720173,0.000005,0.000057
1492,703.251329,0.000005,0.000057
1493,703.650586,0.000005,0.000057
1494,704.178871,0.000005,0.000057
1495,704.580708,0.000005,0.000057
1496,705.120977,0.000005,0.000058
1497,705.527429,0.000005,0.000058
1498,706.071201,0.000005,0.000058
1499,706.478108,0.000005,0.000058
1500,707.014796,0.000004,0.000058
1501,707.416984,0.000004,0.000058
1502,707.949666,0.000004,0.000059
1503,708.351915,0.000004,0.000059
1504,708.884113,0.000004,0.000059
1505,709.281389,0.000004,0.000059
1506,709.818436,0.000004,0.000059
1507,710.217044,0.000004,0.000059
1508,710.754445,0.000004,0.000060
1509,711.157515,0.000004,0.000060
1510,711.691223,0.000004,0.000059
1511,712.092804,0.000004,0.000059
1512,712.626067,0.000004,0.000059
1513,713.033246,0.000004,0.000059
1514,713.571681,0.000004,0.000059
1515,713.974514,0.000004,0.000059
1516,714.506652,0.000004,0.000060
1517,714.916397,0.000004,0.000060
1518,715.452323,0.000004,0.000059
1519,715.854398,0.000004,0.000059
1520,716.382673,0.000004,0.000059
1521,716.783355,0.000004,0.000059
1522,717.312940,0.000004,0.000059
1523,717.715769,0.000004,0.000059
1524,718.256056,0.000004,0.000060
1525,718.659764,0.000004,0.000060
1526,719.207775,0.000004,0.000061
1527,719.606903,0.000004,0.000061
1528,720.136617,0.000004,0.000061
1529,720.548038,0.000004,0.000061
1530,721.102147,0.000004,0.000062
1531,721.511009,0.000004,0.000062
1532,722.048899,0.000004,0.000062
1533,722.452104,0.000004,0.000062
1534,722.986901,0.000004,0.000062
1535,723.389237,0.000004,0.000062
1536,723.927341,0.000004,0.000063
1537,724.328922,0.000004,0.000063
1538,724.867609,0.000004,0.000064
1539,725.276601,0.000004,0.000064
1540,725.815561,0.000004,0.000063
1541,726.224791,0.000004,0.000063
1542,726.764885,0.000004,0.000063
1543,727.178869,0.000004,0.000063
1544,727.719067,0.000004,0.000064
1545,728.129695,0.000004,0.000064
1546,728.669416,0.000004,0.000064
1547,729.069912,0.000004,0.000064
1548,729.613264,0.000004,0.000064
1549,730.023816,0.000004,0.000064
1550,730.564688,0.000004,0.000065
1551,730.968159,0.000004,0.000065
1552,731.515516,0.000004,0.000065
1553,731.919218,0.000004,0.000065
1554,732.456868,0.000004,0.000065
1555,732.863395,0.000004,0.000065
1556,733.396849,0.000004,0.000065
1557,733.795467,0.000004,0.000065
1558,734.337448,0.000004,0.000065
1559,734.743601,0.000004,0.000065
1560,735.278707,0.000004,0.000065
1561,735.683116,0.000004,0.000065
1562,736.226453,0.000004,0.000064
1563,736.632238,0.000004,0.000064
1564,737.174393,0.000004,0.000065
1565,737.579583,0.000004,0.000065
1566,738.124816,0.000004,0.000064
1567,738.527198,0.000004,0.000064
1568,739.072511,0.000004,0.000065
1569,739.478924,0.000004,0.000065
1570,740.011438,0.000004,0.000064
1571,740.416355,0.000004,0.000064
1572,740.975537,0.000004,0.000065
1573,741.384643,0.000004,0.000065
1574,741.928176,0.000004,0.000065
1575,742.335353,0.000004,0.000065
1576,742.874294,0.000004,0.000065
1577,743.276201,0.000004,0.000065
1578,743.811488,0.000004,0.000065
1579,744.216589,0.000004,0.000065
1580,744.756689,0.000004,0.000066
1581,745.160044,0.000004,0.000066
1582,745.702674,0.000004,0.000065
1583,746.110364,0.000004,0.000065
1584,746.647034,0.000004,0.000066
1585,747.055041,0.000004,0.000066
1586,747.599088,0.000004,0.000066
1587,747.997954,0.000004,0.000066
1588,748.528716,0.000004,0.000066
1589,748.932756,0.000004,0.000066
1590,749.464113,0.000004,0.000066
1591,749.867676,0.000004,0.000066
1592,750.393113,0.000004,0.000065
1593,750.794293,0.000004,0.000065
1594,751.328615,0.000004,0.000066
1595,751.734613,0.000004,0.000066
1596,752.271647,0.000004,0.000066
1597,752.671723,0.000004,0.000066
1598,753.201138,0.000004,0.000065
1599,753.605066,0.000004,0.000065
1600,754.146127,0.000004,0.000065
1601,754.545567,0.000004,0.000065
1602,755.089984,0.000004,0.000065
1603,755.498930,0.000004,0.000065
1604,756.052692,0.000004,0.000065
1605,756.461015,0.000004,0.000065
1606,756.987568,0.000004,0.000065
1607,757.396823,0.000004,0.000065
1608,757.933817,0.000004,0.000065
