k,t,r
123,331.449681,0.000000,0.000000
124,334.683720,0.000002,0.000000
125,336.840015,0.000000,0.000000
126,340.073741,0.000001,0.000000
127,342.229056,0.000000,0.000000
128,345.470940,0.000001,0.000000
129,347.630959,0.000000,0.000000
130,350.866212,0.000001,0.000000
131,353.028951,0.000000,0.000000
132,356.273719,0.000001,0.000000
133,358.430453,0.000000,0.000000
134,361.681813,0.000002,0.000000
135,363.846635,0.000000,0.000000
136,367.074699,0.000001,0.000000
137,369.242448,0.000000,0.000000
138,372.483029,0.000001,0.000000
139,374.649621,0.000000,0.000000
140,377.893702,0.000000,0.000000
141,380.055405,0.000001,0.000000
142,383.289704,0.000001,0.000000
143,385.443694,0.000000,0.000000
144,388.691098,0.000001,0.000000
145,390.844035,0.000000,0.000000
146,394.084378,0.000002,0.000000
147,396.242744,0.000000,0.000000
148,399.475046,0.000001,0.000000
149,401.637315,0.000000,0.000000
150,404.858136,0.000001,0.000000
151,407.010311,0.000000,0.000000
152,410.245328,0.000001,0.000000
153,412.411622,0.000001,0.000000
154,415.640796,0.000000,0.000000
155,417.785315,0.000000,0.000000
156,421.014002,0.000001,0.000000
157,423.166614,0.000000,0.000000
158,426.392532,0.000001,0.000000
159,428.552016,0.000000,0.000000
160,431.775073,0.000000,0.000000
161,433.925137,0.000000,0.000000
162,437.174193,0.000002,0.000000
163,439.334861,0.000000,0.000000
164,442.567586,0.000001,0.000000
165,444.725827,0.000000,0.000000
166,447.979472,0.000001,0.000000
167,450.133433,0.000000,0.000000
168,453.382985,0.000000,0.000000
169,455.543070,0.000002,0.000000
170,458.769549,0.000000,0.000000
171,460.931547,0.000001,0.000000
172,464.194991,0.000000,0.000000
173,466.358683,0.000002,0.000000
174,469.607710,0.000000,0.000000
175,471.774757,0.000001,0.000000
176,475.032784,0.000000,0.000000
177,477.190827,0.000001,0.000000
178,480.432020,0.000000,0.000000
179,482.594076,0.000001,0.000000
180,485.841350,0.000000,0.000000
181,487.996466,0.000001,0.000000
182,491.229518,0.000000,0.000000
183,493.387126,0.000002,0.000000
184,496.632855,0.000000,0.000000
185,498.794487,0.000001,0.000000
186,502.027699,0.000000,0.000000
187,504.184939,0.000001,0.000000
188,507.423851,0.000000,0.000000
189,509.564478,0.000001,0.000000
190,512.822819,0.000001,0.000000
191,514.975758,0.000000,0.000000
192,518.207588,0.000002,0.000000
193,520.358885,0.000000,0.000000
194,523.591420,0.000001,0.000000
195,525.744122,0.000000,0.000000
196,528.999412,0.000002,0.000000
197,531.167199,0.000000,0.000000
198,534.413759,0.000001,0.000000
199,536.573051,0.000000,0.000000
200,539.831899,0.000001,0.000000
201,541.990327,0.000000,0.000000
202,545.245746,0.000002,0.000000
203,547.402848,0.000000,0.000000
204,550.658008,0.000001,0.000000
205,552.826520,0.000001,0.000000
206,556.070025,0.000000,0.000000
207,558.231277,0.000001,0.000000
208,561.486644,0.000000,0.000000
209,563.654655,0.000002,0.000000
210,566.896019,0.000000,0.000000
211,569.063295,0.000001,0.000000
212,572.308363,0.000000,0.000000
213,574.470377,0.000001,0.000000
214,577.707760,0.000000,0.000000
215,579.868145,0.000000,0.000000
216,583.103290,0.000001,0.000000
217,585.255409,0.000000,0.000000
218,588.486869,0.000002,0.000000
219,590.636957,0.000000,0.000000
220,593.880757,0.000001,0.000000
221,596.034962,0.000000,0.000000
222,599.272117,0.000001,0.000000
223,601.416760,0.000000,0.000000
224,604.649165,0.000001,0.000000
225,606.801672,0.000000,0.000000
226,610.043475,0.000002,0.000000
227,612.188384,0.000000,0.000000
228,615.427244,0.000000,0.000000
229,617.591695,0.000001,0.000000
230,620.839952,0.000000,0.000000
231,623.001397,0.000002,0.000000
232,626.248449,0.000000,0.000000
233,628.406014,0.000001,0.000000
234,631.675476,0.000000,0.000000
235,633.832331,0.000001,0.000000
236,637.084079,0.000000,0.000000
237,639.241321,0.000002,0.000000
238,642.474352,0.000000,0.000000
239,644.622966,0.000001,0.000000
240,647.859904,0.000000,0.000000
241,650.024347,0.000001,0.000000
242,653.282687,0.000000,0.000000
243,655.434401,0.000002,0.000000
244,658.687307,0.000000,0.000000
245,660.845486,0.000001,0.000000
246,664.084358,0.000000,0.000000
247,666.234333,0.000001,0.000000
248,669.458738,0.000000,0.000000
249,671.611350,0.000002,0.000000
250,674.856554,0.000000,0.000000
251,677.012800,0.000001,0.000000
252,680.265727,0.000000,0.000000
253,682.420530,0.000001,0.000000
254,685.646425,0.000000,0.000000
255,687.803694,0.000002,0.000000
256,691.052515,0.000000,0.000000
257,693.213719,0.000001,0.000000
258,696.455695,0.000000,0.000000
259,698.606629,0.000001,0.000000
260,701.820812,0.000000,0.000000
261,703.973378,0.000002,0.000000
262,707.229262,0.000000,0.000000
263,709.387873,0.000001,0.000000
264,712.635076,0.000000,0.000000
265,714.795042,0.000001,0.000000
266,718.028781,0.000000,0.000000
267,720.184256,0.000001,0.000000
268,723.425330,0.000000,0.000000
269,725.582075,0.000001,0.000000
270,728.821561,0.000000,0.000000
271,730.979017,0.000001,0.000000
272,734.231843,0.000000,0.000000
273,736.392242,0.000001,0.000000
274,739.636667,0.000000,0.000000
275,741.802981,0.000001,0.000000
276,745.048554,0.000000,0.000000
277,747.217633,0.000001,0.000000
278,750.457555,0.000000,0.000000
279,752.622062,0.000001,0.000000
280,755.859507,0.000000,0.000000
281,758.031158,0.000002,0.000000
282,761.274511,0.000000,0.000000
283,763.425633,0.000001,0.000000
284,766.663679,0.000001,0.000000
285,768.824619,0.000001,0.000000
286,772.055244,0.000001,0.000000
287,774.202521,0.000001,0.000000
288,777.428160,0.000001,0.000000
289,779.595009,0.000000,0.000000
290,782.830987,0.000001,0.000000
291,784.978757,0.000001,0.000000
292,788.202371,0.000000,0.000000
293,790.361819,0.000001,0.000000
294,793.577383,0.000000,0.000000
295,795.740874,0.000001,0.000000
296,798.995634,0.000000,0.000000
297,801.157327,0.000001,0.000000
298,804.392318,0.000000,0.000000
299,806.551727,0.000000,0.000000
300,809.788951,0.000001,0.000000
301,811.952863,0.000001,0.000000
302,815.205482,0.000000,0.000000
303,817.364300,0.000001,0.000000
304,820.617844,0.000001,0.000000
305,822.776164,0.000000,0.000000
306,826.029687,0.000002,0.000000
307,828.195599,0.000000,0.000000
308,831.469859,0.000001,0.000000
309,833.618943,0.000000,0.000000
310,836.859629,0.000001,0.000000
311,839.028451,0.000000,0.000000
312,842.278728,0.000001,0.000000
313,844.434503,0.000000,0.000000
314,847.672931,0.000000,0.000000
315,849.831465,0.000000,0.000000
316,853.074321,0.000001,0.000000
317,855.229540,0.000000,0.000000
318,858.480058,0.000001,0.000000
319,860.636699,0.000000,0.000000
320,863.881121,0.000002,0.000000
321,866.021153,0.000000,0.000000
322,869.264237,0.000001,0.000000
323,871.423892,0.000000,0.000000
324,874.666324,0.000001,0.000000
325,876.827065,0.000000,0.000000
326,880.082558,0.000002,0.000000
327,882.226301,0.000000,0.000000
328,885.474599,0.000001,0.000000
329,887.643189,0.000000,0.000000
330,890.904406,0.000001,0.000000
331,893.069074,0.000000,0.000000
332,896.312634,0.000001,0.000000
333,898.477880,0.000001,0.000000
334,901.716242,0.000000,0.000000
335,903.893726,0.000001,0.000000
336,907.142179,0.000001,0.000000
337,909.306520,0.000000,0.000000
338,912.555929,0.000001,0.000000
339,914.716437,0.000000,0.000000
340,917.954091,0.000002,0.000000
341,920.125303,0.000000,0.000000
342,923.357504,0.000001,0.000000
343,925.522885,0.000000,0.000000
344,928.761118,0.000001,0.000000
345,930.928198,0.000000,0.000000
346,934.158763,0.000002,0.000000
347,936.324602,0.000000,0.000000
348,939.539145,0.000001,0.000000
349,941.699512,0.000000,0.000000
350,944.944282,0.000001,0.000000
351,947.108067,0.000000,0.000000
352,950.361296,0.000001,0.000000
353,952.523683,0.000000,0.000000
354,955.757536,0.000001,0.000000
355,957.920034,0.000001,0.000000
356,961.149203,0.000001,0.000000
357,963.297419,0.000000,0.000000
358,966.544498,0.000001,0.000000
359,968.700775,0.000000,0.000000
360,971.928369,0.000000,0.000000
361,974.083183,0.000001,0.000000
362,977.336706,0.000000,0.000000
363,979.507862,0.000000,0.000000
364,982.757090,0.000001,0.000000
365,984.915033,0.000001,0.000000
366,988.161801,0.000000,0.000000
367,990.310626,0.000001,0.000000
368,993.542622,0.000000,0.000000
369,995.704198,0.000001,0.000000
370,998.939221,0.000001,0.000000
371,1001.102964,0.000000,0.000000
372,1004.335546,0.000002,0.000000
373,1006.505969,0.000000,0.000000
374,1009.758912,0.000001,0.000000
375,1011.917317,0.000000,0.000000
376,1015.180651,0.000001,0.000000
377,1017.339605,0.000000,0.000000
378,1020.588281,0.000001,0.000000
379,1022.747115,0.000000,0.000000
380,1025.989488,0.000002,0.000000
381,1028.138437,0.000000,0.000000
382,1031.368363,0.000001,0.000000
383,1033.519607,0.000000,0.000000
384,1036.758550,0.000001,0.000000
385,1038.925051,0.000000,0.000000
386,1042.164408,0.000002,0.000000
387,1044.313668,0.000000,0.000000
388,1047.563598,0.000001,0.000000
389,1049.719335,0.000001,0.000000
390,1052.949888,0.000001,0.000000
391,1055.102027,0.000000,0.000000
392,1058.342148,0.000000,0.000000
393,1060.492885,0.000000,0.000000
394,1063.719433,0.000002,0.000000
395,1065.883738,0.000000,0.000000
396,1069.128429,0.000001,0.000000
397,1071.296713,0.000000,0.000000
398,1074.541812,0.000001,0.000000
399,1076.714304,0.000000,0.000000
400,1079.953627,0.000002,0.000000
401,1082.115238,0.000000,0.000000
402,1085.351831,0.000001,0.000000
403,1087.514459,0.000000,0.000000
404,1090.776363,0.000002,0.000000
405,1092.946506,0.000000,0.000000
406,1096.188855,0.000001,0.000000
407,1098.352289,0.000000,0.000000
408,1101.610731,0.000001,0.000000
409,1103.772027,0.000000,0.000000
410,1107.022576,0.000002,0.000000
411,1109.189409,0.000000,0.000000
412,1112.426207,0.000001,0.000000
413,1114.576552,0.000000,0.000000
414,1117.831963,0.000002,0.000000
415,1119.996188,0.000000,0.000000
416,1123.228252,0.000001,0.000000
417,1125.383685,0.000000,0.000000
418,1128.624977,0.000001,0.000000
419,1130.768650,0.000000,0.000000
420,1134.000546,0.000002,0.000000
421,1136.149632,0.000000,0.000000
422,1139.373384,0.000001,0.000000
423,1141.527194,0.000000,0.000000
424,1144.766662,0.000001,0.000000
425,1146.929324,0.000000,0.000000
426,1150.177276,0.000000,0.000000
427,1152.327962,0.000001,0.000000
428,1155.565039,0.000001,0.000000
429,1157.726287,0.000000,0.000000
430,1160.980437,0.000002,0.000000
431,1163.134046,0.000000,0.000000
432,1166.371436,0.000001,0.000000
433,1168.533257,0.000000,0.000000
434,1171.756333,0.000001,0.000000
435,1173.913250,0.000000,0.000000
436,1177.136961,0.000001,0.000000
437,1179.297024,0.000000,0.000000
438,1182.559572,0.000002,0.000000
439,1184.725620,0.000000,0.000000
440,1187.968063,0.000001,0.000000
441,1190.130414,0.000000,0.000000
442,1193.359279,0.000001,0.000000
443,1195.514518,0.000000,0.000000
444,1198.769812,0.000001,0.000000
445,1200.926899,0.000001,0.000000
446,1204.161286,0.000000,0.000000
447,1206.306206,0.000001,0.000000
448,1209.539220,0.000000,0.000000
449,1211.697765,0.000001,0.000000
450,1214.934053,0.000000,0.000000
451,1217.079496,0.000001,0.000000
452,1220.317036,0.000000,0.000000
453,1222.466929,0.000002,0.000000
454,1225.699802,0.000000,0.000000
455,1227.851594,0.000001,0.000000
456,1231.099182,0.000000,0.000000
457,1233.263560,0.000001,0.000000
458,1236.526906,0.000000,0.000000
459,1238.682650,0.000002,0.000000
460,1241.940210,0.000000,0.000000
461,1244.109245,0.000001,0.000000
462,1247.343532,0.000000,0.000000
463,1249.521234,0.000001,0.000000
464,1252.776061,0.000000,0.000000
465,1254.942299,0.000001,0.000000
466,1258.193433,0.000000,0.000000
467,1260.348142,0.000002,0.000000
468,1263.595450,0.000000,0.000000
469,1265.758052,0.000001,0.000000
470,1269.004687,0.000000,0.000000
471,1271.175088,0.000001,0.000000
472,1274.428813,0.000000,0.000000
473,1276.583961,0.000001,0.000000
474,1279.841463,0.000001,0.000000
475,1282.002798,0.000000,0.000000
476,1285.249652,0.000001,0.000000
477,1287.405069,0.000001,0.000000
478,1290.645262,0.000001,0.000000
479,1292.799008,0.000000,0.000000
480,1296.042139,0.000001,0.000000
481,1298.188996,0.000000,0.000000
482,1301.429557,0.000001,0.000000
483,1303.570739,0.000000,0.000000
484,1306.808742,0.000001,0.000000
485,1308.970519,0.000000,0.000000
486,1312.218698,0.000001,0.000000
487,1314.365337,0.000000,0.000000
488,1317.598427,0.000001,0.000000
489,1319.770783,0.000000,0.000000
490,1323.004679,0.000000,0.000000
491,1325.157894,0.000001,0.000000
492,1328.384205,0.000000,0.000000
493,1330.543874,0.000002,0.000000
494,1333.778404,0.000000,0.000000
495,1335.952814,0.000001,0.000000
496,1339.185607,0.000001,0.000000
497,1341.336667,0.000000,0.000000
498,1344.568855,0.000000,0.000000
499,1346.729064,0.000002,0.000000
500,1349.965280,0.000000,0.000000
501,1352.127661,0.000001,0.000000
502,1355.371932,0.000000,0.000000
503,1357.536993,0.000001,0.000000
504,1360.801074,0.000001,0.000000
505,1362.959805,0.000000,0.000000
506,1366.213591,0.000001,0.000000
507,1368.376914,0.000001,0.000000
508,1371.615252,0.000001,0.000000
509,1373.780685,0.000000,0.000000
510,1377.031750,0.000002,0.000000
511,1379.185277,0.000000,0.000000
512,1382.426825,0.000001,0.000000
513,1384.579513,0.000000,0.000000
514,1387.810133,0.000001,0.000000
515,1389.958148,0.000000,0.000000
516,1393.198195,0.000001,0.000000
517,1395.349021,0.000001,0.000000
518,1398.568334,0.000000,0.000000
519,1400.724861,0.000001,0.000000
520,1403.956804,0.000000,0.000000
521,1406.111418,0.000002,0.000000
522,1409.339293,0.000000,0.000000
523,1411.492588,0.000001,0.000000
524,1414.719333,0.000000,0.000000
525,1416.885849,0.000001,0.000000
526,1420.116554,0.000000,0.000000
527,1422.279826,0.000001,0.000000
528,1425.519322,0.000000,0.000000
529,1427.677008,0.000002,0.000000
530,1430.943989,0.000000,0.000000
531,1433.101325,0.000001,0.000000
532,1436.338770,0.000000,0.000000
533,1438.501812,0.000001,0.000000
534,1441.735994,0.000000,0.000000
535,1443.899012,0.000001,0.000000
536,1447.129168,0.000001,0.000000
537,1449.301434,0.000001,0.000000
538,1452.518254,0.000000,0.000000
539,1454.672530,0.000001,0.000000
540,1457.924114,0.000001,0.000000
541,1460.091539,0.000000,0.000000
542,1463.346193,0.000001,0.000000
543,1465.513662,0.000001,0.000000
544,1468.751675,0.000000,0.000000
545,1470.898478,0.000002,0.000000
546,1474.130049,0.000000,0.000000
547,1476.282592,0.000001,0.000000
548,1480.580885,0.000000,0.000000
549,1482.767962,0.000001,0.000000
550,1486.024155,0.000000,0.000000
551,1488.188240,0.000001,0.000000
552,1491.425732,0.000001,0.000000
553,1493.588243,0.000001,0.000000
554,1496.825700,0.000001,0.000000
555,1498.975811,0.000001,0.000000
556,1502.195694,0.000000,0.000000
557,1504.357128,0.000001,0.000000
558,1507.587892,0.000000,0.000000
559,1509.739472,0.000001,0.000000
560,1512.979955,0.000000,0.000000
561,1515.151744,0.000001,0.000000
562,1518.391684,0.000000,0.000000
563,1520.560591,0.000001,0.000000
564,1523.795325,0.000001,0.000000
565,1525.959425,0.000000,0.000000
566,1529.203623,0.000001,0.000000
567,1531.367909,0.000001,0.000000
568,1534.604396,0.000001,0.000000
569,1536.755559,0.000001,0.000000
570,1539.990205,0.000000,0.000000
571,1542.156456,0.000001,0.000000
572,1545.407549,0.000001,0.000000
573,1547.555966,0.000000,0.000000
574,1550.806771,0.000001,0.000000
575,1552.969210,0.000000,0.000000
576,1556.217963,0.000002,0.000000
577,1558.379238,0.000000,0.000000
578,1561.609967,0.000001,0.000000
579,1563.758639,0.000000,0.000000
580,1567.008657,0.000002,0.000000
581,1569.167303,0.000000,0.000000
582,1572.405605,0.000001,0.000000
583,1574.557669,0.000001,0.000000
584,1577.804776,0.000000,0.000000
585,1579.967258,0.000002,0.000000
586,1583.193838,0.000000,0.000000
587,1585.349200,0.000001,0.000000
588,1588.586929,0.000001,0.000000
589,1590.740241,0.000000,0.000000
590,1593.974162,0.000000,0.000000
591,1596.128834,0.000001,0.000000
592,1599.361670,0.000000,0.000000
593,1601.513816,0.000002,0.000000
594,1604.755348,0.000000,0.000000
595,1606.904687,0.000001,0.000000
596,1610.169010,0.000001,0.000000
597,1612.322153,0.000000,0.000000
598,1615.562503,0.000001,0.000000
599,1617.726121,0.000000,0.000000
600,1620.983113,0.000000,0.000000
601,1623.140940,0.000001,0.000000
602,1626.369028,0.000000,0.000000
603,1628.531164,0.000002,0.000000
604,1631.775144,0.000000,0.000000
605,1633.929644,0.000001,0.000000
606,1637.171832,0.000000,0.000000
607,1639.338228,0.000001,0.000000
608,1642.565728,0.000000,0.000000
609,1644.729542,0.000001,0.000000
610,1647.956523,0.000000,0.000000
611,1650.118822,0.000000,0.000000
612,1653.366631,0.000001,0.000000
613,1655.521225,0.000000,0.000000
614,1658.742280,0.000001,0.000000
615,1660.895667,0.000000,0.000000
616,1664.139551,0.000000,0.000000
617,1666.280284,0.000001,0.000000
618,1669.518009,0.000000,0.000000
619,1671.676716,0.000002,0.000000
620,1674.908463,0.000000,0.000000
621,1677.057136,0.000001,0.000000
622,1680.299545,0.000000,0.000000
623,1682.466896,0.000001,0.000000
624,1685.709511,0.000000,0.000000
625,1687.860591,0.000001,0.000000
626,1691.107277,0.000000,0.000000
627,1693.262229,0.000001,0.000000
628,1696.509716,0.000000,0.000000
629,1698.672742,0.000000,0.000000
630,1701.935076,0.000002,0.000000
631,1704.096908,0.000000,0.000000
632,1707.333659,0.000001,0.000000
633,1709.506020,0.000000,0.000000
634,1712.741051,0.000002,0.000000
635,1714.904085,0.000000,0.000000
636,1718.143318,0.000001,0.000000
637,1720.313489,0.000000,0.000000
638,1723.546877,0.000001,0.000000
639,1725.712030,0.000000,0.000000
640,1728.972313,0.000002,0.000000
641,1731.122299,0.000000,0.000000
642,1734.353914,0.000001,0.000000
643,1736.517514,0.000000,0.000000
644,1739.754207,0.000002,0.000000
645,1741.917807,0.000000,0.000000
646,1745.151002,0.000001,0.000000
647,1747.308882,0.000001,0.000000
648,1750.544374,0.000000,0.000000
649,1752.694861,0.000001,0.000000
650,1755.925093,0.000001,0.000000
651,1758.072891,0.000000,0.000000
652,1761.313645,0.000001,0.000000
653,1763.464921,0.000000,0.000000
654,1766.701862,0.000001,0.000000
655,1768.867464,0.000001,0.000000
656,1772.103745,0.000000,0.000000
657,1774.264745,0.000001,0.000000
658,1777.487505,0.000001,0.000000
659,1779.640173,0.000000,0.000000
660,1782.901168,0.000002,0.000000
661,1785.062087,0.000000,0.000000
662,1788.319303,0.000001,0.000000
663,1790.477791,0.000000,0.000000
664,1793.729509,0.000001,0.000000
665,1795.885530,0.000000,0.000000
666,1799.153521,0.000001,0.000000
667,1801.310117,0.000000,0.000000
668,1804.571010,0.000000,0.000000
669,1806.742597,0.000002,0.000000
670,1810.001686,0.000000,0.000000
671,1812.160672,0.000001,0.000000
672,1815.431849,0.000001,0.000000
673,1817.590971,0.000000,0.000000
674,1820.837159,0.000001,0.000000
675,1822.997886,0.000000,0.000000
676,1826.231503,0.000002,0.000000
677,1828.376881,0.000000,0.000000
678,1831.627304,0.000001,0.000000
679,1833.784389,0.000000,0.000000
680,1837.006983,0.000001,0.000000
681,1839.160555,0.000000,0.000000
682,1842.381733,0.000000,0.000000
683,1844.538449,0.000000,0.000000
684,1847.769775,0.000001,0.000000
685,1849.928062,0.000000,0.000000
686,1853.159693,0.000002,0.000000
687,1855.320807,0.000000,0.000000
688,1858.539252,0.000001,0.000000
689,1860.684198,0.000000,0.000000
690,1863.919072,0.000001,0.000000
691,1866.074425,0.000000,0.000000
692,1869.306931,0.000002,0.000000
693,1871.475732,0.000000,0.000000
694,1874.735400,0.000001,0.000000
695,1876.910718,0.000000,0.000000
696,1880.170077,0.000001,0.000000
697,1882.338933,0.000000,0.000000
698,1885.571514,0.000002,0.000000
699,1887.737040,0.000000,0.000000
700,1890.977638,0.000001,0.000000
701,1893.140723,0.000000,0.000000
702,1896.386243,0.000001,0.000000
703,1898.560953,0.000000,0.000000
704,1901.797255,0.000000,0.000000
705,1903.951388,0.000001,0.000000
706,1907.194423,0.000001,0.000000
707,1909.362741,0.000001,0.000000
708,1912.611077,0.000001,0.000000
709,1914.769613,0.000001,0.000000
710,1918.005174,0.000000,0.000000
711,1920.170119,0.000001,0.000000
712,1923.419382,0.000000,0.000000
713,1925.572415,0.000001,0.000000
714,1928.822250,0.000001,0.000000
715,1930.989609,0.000000,0.000000
716,1934.211582,0.000001,0.000000
717,1936.377089,0.000001,0.000000
718,1939.624676,0.000000,0.000000
719,1941.778981,0.000002,0.000000
720,1945.021715,0.000000,0.000000
721,1947.178153,0.000001,0.000000
722,1950.416961,0.000000,0.000000
723,1952.574169,0.000001,0.000000
724,1955.821818,0.000000,0.000000
725,1957.986087,0.000001,0.000000
726,1961.219213,0.000000,0.000000
727,1963.385112,0.000000,0.000000
728,1966.610282,0.000001,0.000000
729,1968.771607,0.000000,0.000000
730,1972.009603,0.000001,0.000000
731,1974.168007,0.000000,0.000000
732,1977.404170,0.000001,0.000000
733,1979.560388,0.000001,0.000000
734,1982.799841,0.000000,0.000000
735,1984.959393,0.000001,0.000000
736,1988.192953,0.000000,0.000000
737,1990.350157,0.000001,0.000000
738,1993.596821,0.000001,0.000000
739,1995.761873,0.000000,0.000000
740,1998.992856,0.000001,0.000000
741,2001.142491,0.000001,0.000000
742,2004.396134,0.000000,0.000000
743,2006.554415,0.000001,0.000000
744,2009.795440,0.000000,0.000000
745,2011.946838,0.000001,0.000000
746,2015.184447,0.000000,0.000000
747,2017.335663,0.000001,0.000000
748,2020.564055,0.000001,0.000000
749,2022.702467,0.000000,0.000000
750,2025.936328,0.000002,0.000000
751,2028.094563,0.000000,0.000000
752,2031.349476,0.000001,0.000000
753,2033.511190,0.000001,0.000000
754,2036.757666,0.000000,0.000000
755,2038.917502,0.000000,0.000000
756,2042.138270,0.000001,0.000000
757,2044.295235,0.000000,0.000000
758,2047.551719,0.000001,0.000000
759,2049.715192,0.000000,0.000000
760,2052.975446,0.000000,0.000000
761,2055.133962,0.000002,0.000000
762,2058.402730,0.000000,0.000000
763,2060.563645,0.000001,0.000000
764,2063.796945,0.000000,0.000000
765,2065.956814,0.000001,0.000000
766,2069.211863,0.000001,0.000000
767,2071.374504,0.000001,0.000000
768,2074.620130,0.000001,0.000000
769,2076.778174,0.000001,0.000000
770,2080.036696,0.000001,0.000000
771,2082.197057,0.000001,0.000000
772,2085.433829,0.000001,0.000000
773,2087.599857,0.000001,0.000000
774,2090.841915,0.000001,0.000000
775,2093.007687,0.000001,0.000000
776,2096.242814,0.000001,0.000000
777,2098.395210,0.000001,0.000000
778,2101.631336,0.000001,0.000000
779,2103.769234,0.000000,0.000000
780,2106.994890,0.000001,0.000000
781,2109.162274,0.000000,0.000000
782,2112.405465,0.000000,0.000000
783,2114.552358,0.000002,0.000000
784,2117.795996,0.000000,0.000000
785,2119.949629,0.000001,0.000000
786,2123.188371,0.000000,0.000000
787,2125.341918,0.000001,0.000000
788,2128.567372,0.000000,0.000000
789,2130.717974,0.000001,0.000000
790,2133.938288,0.000001,0.000000
791,2136.087255,0.000000,0.000000
792,2139.337919,0.000002,0.000000
793,2141.500604,0.000000,0.000000
794,2144.754874,0.000001,0.000000
795,2146.919782,0.000000,0.000000
796,2150.182562,0.000001,0.000000
797,2152.363164,0.000000,0.000000
