k,t,r
133,62.522719,0.031545,0.132548
134,63.066733,0.031543,0.134510
135,63.472682,0.031541,0.134510
136,64.008764,0.031538,0.136471
137,64.412855,0.031536,0.136471
138,64.951864,0.031533,0.138426
139,65.356141,0.031529,0.138426
140,65.886630,0.031526,0.140374
141,66.290384,0.031521,0.140374
142,66.821895,0.031516,0.142311
143,67.231362,0.031511,0.142311
144,67.771423,0.031505,0.144234
145,68.181153,0.031499,0.144234
146,68.726565,0.031492,0.146144
147,69.135859,0.031485,0.146144
148,69.669363,0.031478,0.148039
149,70.078008,0.031471,0.148039
150,70.614103,0.031464,0.149920
151,71.012935,0.031456,0.149920
152,71.550659,0.031448,0.151786
153,71.951601,0.031440,0.151786
154,72.486700,0.031432,0.153641
155,72.885917,0.031424,0.153641
156,73.428126,0.031415,0.155490
157,73.831992,0.031407,0.155490
158,74.375360,0.031398,0.157336
159,74.778085,0.031389,0.157336
160,75.313714,0.031381,0.159185
161,75.719311,0.031373,0.159185
162,76.247348,0.031365,0.161041
163,76.646042,0.031358,0.161041
164,77.185652,0.031351,0.162908
165,77.593575,0.031344,0.162908
166,78.134247,0.031338,0.164789
167,78.537746,0.031331,0.164789
168,79.070645,0.031325,0.166682
169,79.474109,0.031318,0.166682
170,80.021231,0.031311,0.168576
171,80.420255,0.031304,0.168576
172,80.961650,0.031297,0.170461
173,81.365695,0.031290,0.170461
174,81.902532,0.031282,0.172339
175,82.299696,0.031275,0.172339
176,82.863716,0.031268,0.174203
177,83.275794,0.031260,0.174203
178,83.826765,0.031252,0.176046
179,84.230692,0.031242,0.176046
180,84.769351,0.031231,0.177845
181,85.172748,0.031216,0.177845
182,85.715604,0.031200,0.179572
183,86.119077,0.031181,0.179572
184,86.657675,0.031162,0.181235
185,87.063285,0.031142,0.181235
186,87.602086,0.031123,0.182860
187,88.011589,0.031104,0.182860
188,88.551785,0.031087,0.184483
189,88.956226,0.031072,0.184483
190,89.497866,0.031059,0.186145
191,89.898488,0.031046,0.186145
192,90.435020,0.031033,0.187855
193,90.837447,0.031021,0.187855
194,91.370427,0.031009,0.189608
195,91.782620,0.030998,0.189608
196,92.313955,0.030987,0.191397
197,92.717976,0.030977,0.191397
198,93.253204,0.030969,0.193208
199,93.657257,0.030960,0.193208
200,94.195560,0.030952,0.195024
201,94.601680,0.030942,0.195024
202,95.139249,0.030931,0.196804
203,95.539100,0.030918,0.196804
204,96.066841,0.030903,0.198516
205,96.475385,0.030885,0.198516
206,97.013496,0.030866,0.200143
207,97.412546,0.030845,0.200143
208,97.958246,0.030822,0.201688
209,98.363404,0.030798,0.201688
210,98.913975,0.030773,0.203167
211,99.317094,0.030747,0.203167
212,99.854800,0.030722,0.204614
213,100.261495,0.030698,0.204614
214,100.799795,0.030674,0.206078
215,101.206091,0.030653,0.206078
216,101.756783,0.030634,0.207597
217,102.166628,0.030615,0.207597
218,102.704878,0.030595,0.209147
219,103.101841,0.030573,0.209147
220,103.635700,0.030547,0.210629
221,104.039784,0.030517,0.210629
222,104.582373,0.030483,0.211965
223,104.986113,0.030448,0.211965
224,105.533323,0.030413,0.213175
225,105.936190,0.030378,0.213175
226,106.481200,0.030345,0.214354
227,106.885399,0.030315,0.214354
228,107.424141,0.030288,0.215616
229,107.831622,0.030262,0.215616
230,108.364785,0.030238,0.216985
231,108.767475,0.030214,0.216985
232,109.302239,0.030191,0.218432
233,109.705033,0.030169,0.218432
234,110.240295,0.030148,0.219910
235,110.652940,0.030127,0.219910
236,111.192117,0.030106,0.221395
237,111.594199,0.030085,0.221395
238,112.127311,0.030064,0.222855
239,112.526644,0.030041,0.222855
240,113.069297,0.030019,0.224291
241,113.481569,0.029998,0.224291
242,114.019464,0.029978,0.225750
243,114.414897,0.029959,0.225750
244,114.945769,0.029940,0.227241
245,115.344429,0.029920,0.227241
246,115.879670,0.029899,0.228711
247,116.285081,0.029875,0.228711
248,116.830015,0.029848,0.230087
249,117.234452,0.029819,0.230087
250,117.769257,0.029787,0.231325
251,118.179584,0.029754,0.231325
252,118.721577,0.029720,0.232448
253,119.134320,0.029686,0.232448
254,119.671724,0.029651,0.233525
255,120.075240,0.029617,0.233525
256,120.608837,0.029583,0.234594
257,121.012466,0.029549,0.234594
258,121.549744,0.029517,0.235682
259,121.954885,0.029485,0.235682
260,122.510313,0.029455,0.236786
261,122.913928,0.029424,0.236786
262,123.449057,0.029392,0.237894
263,123.854738,0.029360,0.237894
264,124.392725,0.029327,0.238966
265,124.794467,0.029294,0.238966
266,125.337503,0.029263,0.240042
267,125.738999,0.029232,0.240042
268,126.272717,0.029199,0.241129
269,126.679335,0.029163,0.241129
270,127.223683,0.029125,0.242138
271,127.627237,0.029084,0.242138
272,128.157183,0.029040,0.242982
273,128.557492,0.028993,0.242982
274,129.082871,0.028946,0.243662
275,129.490261,0.028899,0.243662
276,130.025960,0.028853,0.244282
277,130.426528,0.028811,0.244282
278,130.961052,0.028773,0.245033
279,131.367764,0.028736,0.245033
280,131.904321,0.028700,0.245953
281,132.305863,0.028662,0.245953
282,132.838309,0.028622,0.246859
283,133.236576,0.028580,0.246859
284,133.776343,0.028537,0.247639
285,134.181990,0.028493,0.247639
286,134.716946,0.028447,0.248274
287,135.118287,0.028401,0.248274
288,135.661720,0.028356,0.248865
289,136.062637,0.028313,0.248865
290,136.607773,0.028269,0.249511
291,137.011302,0.028224,0.249511
292,137.558393,0.028176,0.250134
293,137.960834,0.028125,0.250134
294,138.522249,0.028070,0.250611
295,138.931668,0.028011,0.250611
296,139.458914,0.027950,0.250827
297,139.863360,0.027892,0.250827
298,140.398433,0.027840,0.251009
299,140.805815,0.027793,0.251009
300,141.351265,0.027752,0.251456
301,141.753516,0.027715,0.251456
302,142.306902,0.027679,0.252222
303,142.705776,0.027642,0.252222
304,143.254026,0.027598,0.253008
305,143.659215,0.027547,0.253008
306,144.194154,0.027490,0.253442
307,144.593280,0.027427,0.253442
308,145.130483,0.027364,0.253479
309,145.526536,0.027300,0.253479
310,146.065163,0.027238,0.253426
311,146.470765,0.027173,0.253426
312,147.009601,0.027104,0.253358
313,147.420840,0.027031,0.253358
314,147.952300,0.026955,0.253113
315,148.361072,0.026880,0.253113
316,148.918989,0.026807,0.252731
317,149.327314,0.026738,0.252731
318,149.864333,0.026671,0.252427
319,150.265745,0.026606,0.252427
320,150.794355,0.026541,0.252220
321,151.195152,0.026478,0.252220
322,151.734753,0.026416,0.252082
323,152.137487,0.026357,0.252082
324,152.676177,0.026301,0.252067
325,153.080310,0.026247,0.252067
326,153.615784,0.026195,0.252173
327,154.023164,0.026145,0.252173
328,154.556637,0.026094,0.252387
329,154.953178,0.026042,0.252387
330,155.479927,0.025989,0.252580
331,155.876740,0.025933,0.252580
332,156.409135,0.025875,0.252603
333,156.813471,0.025811,0.252603
334,157.353086,0.025740,0.252299
335,157.753893,0.025662,0.252299
336,158.292295,0.025580,0.251589
337,158.694355,0.025501,0.251589
338,159.247174,0.025425,0.250783
339,159.650446,0.025354,0.250783
340,160.183156,0.025286,0.250209
341,160.590542,0.025218,0.250209
342,161.120102,0.025148,0.249786
343,161.531715,0.025075,0.249786
344,162.064989,0.024998,0.249231
345,162.476924,0.024916,0.249231
346,163.016507,0.024832,0.248378
347,163.421416,0.024748,0.248378
348,163.964558,0.024667,0.247425
349,164.380843,0.024590,0.247425
350,164.911179,0.024511,0.246569
351,165.317798,0.024426,0.246569
352,165.861930,0.024335,0.245565
353,166.260759,0.024239,0.245565
354,166.795609,0.024141,0.244232
355,167.199240,0.024045,0.244232
356,167.729676,0.023955,0.242792
357,168.139093,0.023873,0.242792
358,168.676549,0.023797,0.241652
359,169.080504,0.023723,0.241652
360,169.609616,0.023648,0.240784
361,170.014941,0.023567,0.240784
362,170.550342,0.023480,0.239782
363,170.952120,0.023386,0.239782
364,171.482735,0.023292,0.238390
365,171.883774,0.023204,0.238390
366,172.423040,0.023121,0.236974
367,172.822744,0.023039,0.236974
368,173.359768,0.022956,0.235682
369,173.764179,0.022871,0.235682
370,174.304597,0.022786,0.234413
371,174.704688,0.022703,0.234413
372,175.240496,0.022623,0.233258
373,175.640875,0.022547,0.233258
374,176.186450,0.022470,0.232316
375,176.588859,0.022388,0.232316
376,177.136553,0.022297,0.231211
377,177.543710,0.022201,0.231211
378,178.076191,0.022101,0.229561
379,178.479712,0.022003,0.229561
380,179.012555,0.021903,0.227565
381,179.417672,0.021798,0.227565
382,179.954710,0.021687,0.225331
383,180.364115,0.021577,0.225331
384,180.910224,0.021472,0.223068
385,181.320040,0.021372,0.223068
386,181.879708,0.021273,0.221058
387,182.288028,0.021173,0.221058
388,182.847937,0.021076,0.219214
389,183.252636,0.020983,0.219214
390,183.809228,0.020894,0.217482
391,184.214628,0.020803,0.217482
392,184.753302,0.020706,0.215715
393,185.158964,0.020605,0.215715
394,185.698763,0.020504,0.213745
395,186.113486,0.020409,0.213745
396,186.645145,0.020315,0.211833
397,187.050890,0.020217,0.211833
398,187.589911,0.020110,0.209818
399,187.993840,0.019994,0.209818
400,188.533211,0.019874,0.207354
401,188.942130,0.019758,0.207354
402,189.477056,0.019650,0.204704
403,189.878943,0.019545,0.204704
404,190.410462,0.019438,0.202192
405,190.811214,0.019323,0.202192
406,191.350024,0.019204,0.199511
407,191.749060,0.019078,0.199511
408,192.292185,0.018949,0.196479
409,192.708772,0.018822,0.196479
410,193.238759,0.018700,0.193361
411,193.639240,0.018580,0.193361
412,194.171996,0.018460,0.190382
413,194.591938,0.018336,0.190382
414,195.134225,0.018205,0.187229
415,195.540499,0.018070,0.187229
416,196.077008,0.017940,0.183751
417,196.487748,0.017822,0.183751
418,197.039676,0.017715,0.180658
419,197.443753,0.017613,0.180658
420,197.986459,0.017509,0.178185
421,198.389831,0.017399,0.178185
422,198.930581,0.017286,0.175760
423,199.340272,0.017177,0.175760
424,199.872087,0.017076,0.173296
425,200.280707,0.016982,0.173296
426,200.815955,0.016894,0.171119
427,201.218452,0.016806,0.171119
428,201.749147,0.016716,0.169256
429,202.154439,0.016619,0.169256
430,202.690223,0.016511,0.167153
431,203.095159,0.016391,0.167153
432,203.628617,0.016272,0.164234
433,204.032759,0.016162,0.164234
434,204.573209,0.016062,0.161099
435,204.979329,0.015965,0.161099
436,205.514877,0.015859,0.158233
437,205.912932,0.015732,0.158233
438,206.461070,0.015588,0.154945
439,206.861001,0.015442,0.154945
440,207.402503,0.015310,0.151086
441,207.808109,0.015198,0.151086
442,208.343380,0.015099,0.147706
443,208.744039,0.015006,0.147706
444,209.282109,0.014906,0.145108
445,209.680821,0.014794,0.145108
446,210.221969,0.014668,0.142462
447,210.630618,0.014530,0.142462
448,211.168536,0.014381,0.139028
449,211.571509,0.014226,0.139028
450,212.099738,0.014072,0.134829
451,212.509810,0.013923,0.134829
452,213.047918,0.013776,0.130276
453,213.453321,0.013631,0.130276
454,213.989760,0.013486,0.125684
455,214.390782,0.013348,0.125684
456,214.940042,0.013220,0.121410
457,215.355205,0.013101,0.121410
458,215.895352,0.012983,0.117803
459,216.308106,0.012866,0.117803
460,216.842396,0.012751,0.114829
461,217.255472,0.012639,0.114829
462,217.788448,0.012526,0.112236
463,218.194886,0.012411,0.112236
464,218.728367,0.012300,0.109669
465,219.128829,0.012197,0.109669
466,219.658080,0.012103,0.107235
467,220.062173,0.012011,0.107235
468,220.594416,0.011914,0.104886
469,221.005308,0.011804,0.104886
470,221.537775,0.011684,0.102147
471,221.944065,0.011558,0.102147
472,222.475651,0.011435,0.098933
473,222.881418,0.011322,0.098933
474,223.420355,0.011217,0.095668
475,223.829953,0.011107,0.095668
476,224.368690,0.010989,0.092476
477,224.774910,0.010870,0.092476
478,225.317367,0.010761,0.089385
479,225.727536,0.010664,0.089385
480,226.263819,0.010572,0.086697
481,226.665985,0.010468,0.086697
482,227.199940,0.010352,0.083971
483,227.607243,0.010238,0.083971
484,228.158968,0.010133,0.080993
485,228.570530,0.010042,0.080993
486,229.106504,0.009959,0.078290
487,229.510696,0.009878,0.078290
488,230.045541,0.009792,0.076034
489,230.453335,0.009701,0.076034
490,230.985156,0.009606,0.073850
491,231.388646,0.009512,0.073850
492,231.921464,0.009417,0.071572
493,232.329052,0.009313,0.071572
494,232.865205,0.009195,0.069011
495,233.273251,0.009067,0.069011
496,233.812823,0.008946,0.066042
497,234.222567,0.008846,0.066042
498,234.774192,0.008768,0.063370
499,235.178086,0.008700,0.063370
500,235.712356,0.008625,0.061408
501,236.110425,0.008536,0.061408
502,236.638371,0.008433,0.059503
503,237.042787,0.008325,0.059503
504,237.580643,0.008225,0.057243
505,237.982242,0.008139,0.057243
506,238.516211,0.008061,0.055021
507,238.917511,0.007983,0.055021
508,239.447216,0.007902,0.053064
509,239.860731,0.007828,0.053064
510,240.392282,0.007766,0.051414
511,240.797809,0.007714,0.051414
512,241.330931,0.007658,0.050078
513,241.736471,0.007589,0.050078
514,242.267736,0.007506,0.048582
515,242.668195,0.007419,0.048582
516,243.197983,0.007335,0.046777
517,243.607653,0.007258,0.046777
518,244.146353,0.007186,0.045007
519,244.547280,0.007119,0.045007
520,245.083719,0.007056,0.043520
521,245.494022,0.006987,0.043520
522,246.031658,0.006909,0.042118
523,246.443973,0.006828,0.042118
524,246.978391,0.006755,0.040586
525,247.383008,0.006691,0.040586
526,247.914312,0.006633,0.039060
527,248.316772,0.006572,0.039060
528,248.848854,0.006501,0.037514
529,249.253694,0.006422,0.037514
530,249.790744,0.006345,0.035874
531,250.193655,0.006278,0.035874
532,250.720349,0.006223,0.034353
533,251.126041,0.006177,0.034353
534,251.673211,0.006135,0.033255
535,252.075680,0.006088,0.033255
536,252.607863,0.006027,0.032507
537,253.009603,0.005944,0.032507
538,253.539582,0.005848,0.031588
539,253.935986,0.005752,0.031588
540,254.461775,0.005672,0.030241
541,254.864725,0.005611,0.030241
542,255.394850,0.005560,0.028736
543,255.799525,0.005508,0.028736
544,256.344232,0.005450,0.027226
545,256.746702,0.005387,0.027226
546,257.293127,0.005325,0.025771
547,257.703515,0.005268,0.025771
548,258.241066,0.005214,0.024441
549,258.649828,0.005156,0.024441
550,259.184440,0.005088,0.023228
551,259.587285,0.005007,0.023228
552,260.125135,0.004923,0.022007
553,260.532723,0.004847,0.022007
554,261.069745,0.004785,0.020828
555,261.478565,0.004735,0.020828
556,262.013873,0.004694,0.019890
557,262.422588,0.004657,0.019890
558,262.965132,0.004619,0.019229
559,263.370078,0.004575,0.019229
560,263.912285,0.004518,0.018646
561,264.320237,0.004449,0.018646
562,264.856016,0.004374,0.017895
563,265.263600,0.004302,0.017895
564,265.803673,0.004239,0.016956
565,266.202364,0.004183,0.016956
566,266.749523,0.004135,0.016021
567,267.155814,0.004095,0.016021
568,267.696744,0.004059,0.015254
569,268.096781,0.004018,0.015254
570,268.635958,0.003969,0.014582
571,269.039877,0.003913,0.014582
572,269.568887,0.003855,0.013871
573,269.969991,0.003799,0.013871
574,270.515867,0.003745,0.013092
575,270.924510,0.003692,0.013092
576,271.466031,0.003644,0.012256
577,271.870491,0.003607,0.012256
578,272.411160,0.003584,0.011521
579,272.817338,0.003570,0.011521
580,273.363042,0.003557,0.011058
581,273.766148,0.003536,0.011058
582,274.303432,0.003505,0.010847
583,274.707941,0.003470,0.010847
584,275.245290,0.003433,0.010773
585,275.648502,0.003398,0.010773
586,276.180736,0.003366,0.010730
587,276.580610,0.003335,0.010730
588,277.116524,0.003303,0.010657
589,277.515855,0.003268,0.010657
590,278.051029,0.003233,0.010488
591,278.457874,0.003200,0.010488
592,278.995288,0.003170,0.010185
593,279.404056,0.003145,0.010185
594,279.940366,0.003122,0.009791
595,280.342385,0.003099,0.009791
596,280.880407,0.003076,0.009338
597,281.277932,0.003048,0.009338
598,281.804108,0.003014,0.008835
599,282.204571,0.002972,0.008835
600,282.740467,0.002923,0.008210
601,283.147228,0.002862,0.008210
602,283.691803,0.002791,0.007361
603,284.092620,0.002717,0.007361
604,284.628909,0.002650,0.006318
605,285.030284,0.002600,0.006318
606,285.560848,0.002567,0.005298
607,285.970882,0.002543,0.005298
608,286.499469,0.002517,0.004497
609,286.911084,0.002483,0.004497
610,287.450235,0.002438,0.003942
611,287.856618,0.002387,0.003942
612,288.396739,0.002337,0.003589
613,288.799363,0.002297,0.003589
614,289.335154,0.002267,0.003418
615,289.734894,0.002245,0.003418
616,290.264710,0.002223,0.003407
617,290.667296,0.002197,0.003407
618,291.195667,0.002161,0.003478
619,291.598131,0.002111,0.003478
620,292.153544,0.002042,0.003435
621,292.557253,0.001961,0.003435
622,293.103402,0.001882,0.003131
623,293.508603,0.001825,0.003131
624,294.056313,0.001799,0.002664
625,294.457668,0.001801,0.002664
626,294.991648,0.001817,0.002286
627,295.390309,0.001831,0.002286
628,295.933719,0.001833,0.002101
629,296.340306,0.001819,0.002101
630,296.882630,0.001790,0.002057
631,297.282162,0.001754,0.002057
632,297.814552,0.001718,0.002058
633,298.219785,0.001683,0.002058
634,298.756010,0.001649,0.002019
635,299.152673,0.001613,0.002019
636,299.695892,0.001578,0.001906
637,300.099870,0.001547,0.001906
638,300.638977,0.001525,0.001751
639,301.048077,0.001517,0.001751
640,301.587097,0.001518,0.001610
641,302.001046,0.001523,0.001610
642,302.539130,0.001524,0.001520
643,302.938637,0.001516,0.001520
644,303.470814,0.001499,0.001472
645,303.884554,0.001471,0.001472
646,304.423783,0.001436,0.001405
647,304.833685,0.001398,0.001405
648,305.371497,0.001361,0.001272
649,305.779787,0.001332,0.001272
650,306.313708,0.001315,0.001081
651,306.715020,0.001311,0.001081
652,307.253631,0.001318,0.000887
653,307.663049,0.001329,0.000887
654,308.197821,0.001340,0.000752
655,308.600956,0.001345,0.000752
656,309.136521,0.001341,0.000679
657,309.540027,0.001327,0.000679
658,310.073275,0.001305,0.000634
659,310.473972,0.001275,0.000634
660,311.008956,0.001241,0.000569
661,311.418324,0.001206,0.000569
662,311.955070,0.001172,0.000462
663,312.358046,0.001143,0.000462
664,312.887454,0.001119,0.000315
665,313.291808,0.001102,0.000315
666,313.839919,0.001095,0.000176
667,314.248090,0.001096,0.000176
668,314.781051,0.001102,0.000083
669,315.179583,0.001108,0.000083
670,315.722976,0.001108,0.000050
671,316.126655,0.001099,0.000050
672,316.662627,0.001079,0.000054
673,317.066414,0.001051,0.000054
674,317.603574,0.001019,0.000056
675,318.013364,0.000989,0.000056
676,318.545383,0.000966,0.000050
677,318.954159,0.000953,0.000050
678,319.489970,0.000950,0.000046
679,319.895467,0.000954,0.000046
680,320.433562,0.000960,0.000056
681,320.835545,0.000965,0.000056
682,321.376230,0.000963,0.000078
683,321.781530,0.000951,0.000078
684,322.322973,0.000929,0.000094
685,322.729056,0.000897,0.000094
686,323.267334,0.000860,0.000076
687,323.672201,0.000823,0.000076
688,324.199146,0.000791,0.000019
689,324.607005,0.000766,0.000019
690,325.134375,0.000746,0.000069
691,325.539450,0.000726,0.000069
692,326.079686,0.000706,0.000179
693,326.486987,0.000686,0.000179
694,327.038019,0.000670,0.000299
695,327.439408,0.000658,0.000299
696,327.987578,0.000654,0.000400
697,328.397685,0.000657,0.000400
698,328.936527,0.000662,0.000460
699,329.343926,0.000666,0.000460
700,329.886241,0.000666,0.000473
701,330.296516,0.000663,0.000473
702,330.840003,0.000655,0.000444
703,331.244389,0.000643,0.000444
704,331.788049,0.000630,0.000388
705,332.189064,0.000618,0.000388
706,332.729366,0.000606,0.000326
707,333.134619,0.000594,0.000326
708,333.662788,0.000584,0.000261
709,334.072408,0.000576,0.000261
710,334.618428,0.000570,0.000198
711,335.018542,0.000567,0.000198
712,335.556391,0.000566,0.000147
713,335.964945,0.000566,0.000147
714,336.494309,0.000566,0.000111
715,336.896997,0.000567,0.000111
716,337.451472,0.000568,0.000083
717,337.853542,0.000568,0.000083
718,338.396863,0.000568,0.000068
719,338.799558,0.000568,0.000068
720,339.340430,0.000567,0.000059
721,339.742426,0.000565,0.000059
722,340.281078,0.000564,0.000057
723,340.674911,0.000562,0.000057
724,341.201435,0.000560,0.000062
725,341.605076,0.000558,0.000062
726,342.153065,0.000556,0.000072
727,342.555359,0.000554,0.000072
728,343.085961,0.000552,0.000082
729,343.487369,0.000551,0.000082
730,344.016921,0.000549,0.000091
731,344.421197,0.000548,0.000091
732,344.951839,0.000547,0.000094
733,345.350251,0.000546,0.000094
734,345.875580,0.000546,0.000092
735,346.275682,0.000545,0.000092
736,346.811982,0.000545,0.000084
737,347.215055,0.000544,0.000084
738,347.744525,0.000543,0.000069
739,348.145593,0.000543,0.000069
740,348.694358,0.000542,0.000045
741,349.096138,0.000541,0.000045
742,349.632677,0.000540,0.000016
743,350.040861,0.000539,0.000016
744,350.585812,0.000538,0.000018
745,350.994576,0.000537,0.000018
746,351.534847,0.000536,0.000057
747,351.943873,0.000535,0.000057
748,352.476778,0.000534,0.000099
749,352.878739,0.000533,0.000099
750,353.417787,0.000532,0.000144
751,353.827679,0.000531,0.000144
752,354.363840,0.000531,0.000189
753,354.771377,0.000531,0.000189
754,355.309088,0.000530,0.000232
755,355.713133,0.000530,0.000232
756,356.248699,0.000529,0.000277
757,356.659458,0.000529,0.000277
758,357.197311,0.000529,0.000320
759,357.600252,0.000529,0.000320
760,358.126496,0.000529,0.000358
761,358.529715,0.000529,0.000358
762,359.061957,0.000528,0.000389
763,359.463109,0.000527,0.000389
764,360.023141,0.000523,0.000409
765,360.423385,0.000516,0.000409
766,360.960859,0.000504,0.000407
767,361.363010,0.000485,0.000407
768,361.905470,0.000458,0.000376
769,362.303428,0.000424,0.000376
770,362.845492,0.000382,0.000310
771,363.253034,0.000335,0.000310
772,363.785186,0.000284,0.000212
773,364.182441,0.000234,0.000212
774,364.714221,0.000193,0.000091
775,365.121086,0.000174,0.000091
776,365.656623,0.000182,0.000035
777,366.062049,0.000210,0.000035
778,366.607941,0.000247,0.000149
779,367.012672,0.000283,0.000149
780,367.557800,0.000314,0.000233
781,367.962026,0.000338,0.000233
782,368.499905,0.000355,0.000280
783,368.904235,0.000364,0.000280
784,369.437671,0.000368,0.000290
785,369.840941,0.000365,0.000290
786,370.374097,0.000358,0.000270
787,370.774398,0.000347,0.000270
788,371.308453,0.000333,0.000222
789,371.718718,0.000315,0.000222
790,372.251584,0.000295,0.000147
791,372.649805,0.000273,0.000147
792,373.185415,0.000251,0.000050
793,373.589098,0.000231,0.000050
794,374.116548,0.000212,0.000058
795,374.521987,0.000196,0.000058
796,375.058490,0.000184,0.000165
797,375.461969,0.000176,0.000165
798,376.000598,0.000172,0.000266
799,376.405168,0.000171,0.000266
800,376.941593,0.000173,0.000352
801,377.346730,0.000177,0.000352
802,377.888015,0.000182,0.000416
803,378.289400,0.000187,0.000416
804,378.826215,0.000193,0.000458
805,379.229673,0.000197,0.000458
806,379.764223,0.000201,0.000473
807,380.162487,0.000204,0.000473
808,380.715571,0.000207,0.000468
809,381.117454,0.000209,0.000468
810,381.657121,0.000211,0.000444
811,382.061043,0.000211,0.000444
812,382.589862,0.000211,0.000407
813,382.990482,0.000209,0.000407
814,383.541227,0.000207,0.000359
815,383.943788,0.000204,0.000359
816,384.479871,0.000200,0.000305
817,384.883096,0.000196,0.000305
818,385.425760,0.000191,0.000251
819,385.825159,0.000186,0.000251
820,386.353481,0.000181,0.000202
821,386.764564,0.000177,0.000202
822,387.301352,0.000172,0.000160
